sumo_id,from,to,priority,type,speed,lanes_x,allow,disallow,shape,osmid,has_traffic_light,highway,maxspeed,lanes_y,length
-36292142#1,423405335,1687165253,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2844.59, 3269.25), (2879.84, 3229.93), (2908.44, 3200.8)]",-36292142.0,0,,,,93.63042698767086
-36292142#2,423406178,423405335,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36292142.0,0,,,,
-36292324,423389695,423406178,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2837.43, 3395.2), (2825.74, 3377.97), (2812.71, 3358.79), (2794.5, 3337.66), (2791.28, 3333.51), (2788.28, 3328.72), (2789.28, 3325.62), (2791.16, 3322.09)]",36292324.0,0,residential,,,90.0641418994866
-36292768#0,8766045849,423389702,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2965.23, 3600.13), (2960.16, 3594.53), (2949.43, 3587.55), (2940.59, 3579.94), (2933.02, 3571.7), (2927.98, 3564.74), (2923.58, 3556.51), (2920.45, 3548.29), (2918.58, 3538.81), (2918.61, 3529.34), (2919.92, 3520.51), (2930.8, 3488.35), (2933.36, 3479.52), (2930.87, 3470.04), (2923.92, 3464.97), (2896.06, 3463.6), (2880.24, 3462.27), (2865.69, 3459.06), (2835.97, 3445.7), (2818.28, 3436.16), (2805.07, 3431.4)]",-36292768.0,0,,,,284.93160230213164
-36292768#1,3974640348,8766045849,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2968.88, 3731.19), (2966.0, 3727.14), (2963.5, 3717.66), (2963.55, 3705.66), (2971.37, 3645.08), (2972.69, 3633.09), (2972.74, 3620.46), (2970.87, 3609.73), (2966.47, 3601.5), (2965.23, 3600.13)]",-36292768.0,0,,,,134.6209077711044
-36292830#0,423411199,3974640348,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2979.24, 3742.97), (2972.3, 3736.0), (2968.88, 3731.19)]",-36292830.0,0,,,,15.737784673407992
-36292830#1,423413660,423411199,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3058.71, 3997.7), (3059.76, 3980.23), (3073.51, 3931.46), (3107.37, 3852.04), (3116.95, 3829.35), (3122.08, 3812.95), (3125.31, 3797.81), (3126.62, 3784.56), (3121.6, 3773.81), (3112.76, 3764.94), (3098.22, 3759.2), (3072.28, 3754.68), (3047.59, 3752.7), (3012.14, 3751.3), (2999.47, 3750.62), (2987.46, 3748.05), (2979.24, 3742.97)]",-36292830.0,0,,,,386.348152842037
-36293029#0,5327152041,1078560165,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2768.19, 5335.77), (2752.41, 5375.53), (2732.95, 5420.39), (2729.55, 5428.22)]",-36293029.0,0,,,,100.21225105149131
-36293029#1,1687124699,5327152041,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3216.31, 4138.46), (3208.69, 4195.67), (3200.19, 4247.32), (3171.84, 4314.68), (3136.69, 4398.99), (3107.98, 4458.45), (3073.26, 4536.44), (3061.29, 4564.41), (3050.01, 4619.2), (3059.18, 4702.88), (3070.26, 4808.64), (3060.1, 4881.59), (3034.9, 4953.29), (3017.96, 4978.76), (2977.6, 5039.48), (2843.7, 5190.86), (2812.27, 5236.11), (2784.76, 5294.0), (2768.19, 5335.77)]",-36293029.0,0,,,,1322.1463548532856
-36293283#0,1687124670,1687124698,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3182.6, 4637.56), (3203.97, 4712.88), (3226.07, 4763.99), (3252.17, 4836.55)]",-36293283.0,0,,,,211.0876880493713
-36293283#1,11510936199,1687124670,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3232.51, 4508.76), (3200.98, 4552.63), (3191.04, 4572.79), (3184.64, 4592.48), (3182.61, 4615.76), (3182.6, 4637.56)]",-36293283.0,0,,,,142.37481673774403
-36293459#0,1687124829,430939369,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3702.36, 3578.85), (3698.48, 3578.99), (3681.29, 3580.56), (3651.88, 3585.88), (3605.43, 3597.07), (3533.86, 3616.44)]",-36293459.0,0,,,,172.9550897692733
-36293459#1,423422179,1687124829,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3750.03, 3564.9), (3732.78, 3574.75), (3713.76, 3578.45), (3702.36, 3578.85)]",-36293459.0,0,,,,50.647721617097
-36293459#10,430894463,430894386,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4063.59, 3447.45), (4042.9, 3453.83), (4036.17, 3455.9), (4033.58, 3456.48)]",-36293459.0,0,,,,31.346637622131873
-36293459#2,423422182,423422179,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293459.0,0,,,,
-36293459#3,9442787168,423422182,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3842.09, 3509.03), (3814.03, 3521.39), (3790.54, 3536.45), (3767.13, 3553.57)]",-36293459.0,0,,,,87.56681633069383
-36293459#4,9442787165,9442787168,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293459.0,0,,,,
-36293459#5,423422147,9442787165,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3889.86, 3487.98), (3882.82, 3491.08), (3861.24, 3500.59)]",-36293459.0,0,,,,31.27485435835259
-36293459#6,9442787182,423422147,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3936.95, 3469.86), (3925.16, 3473.65), (3889.86, 3487.98)]",-36293459.0,0,,,,50.48194606299211
-36293459#7,9442787141,9442787182,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3960.37, 3464.11), (3946.62, 3466.77), (3936.95, 3469.86)]",-36293459.0,0,,,,24.156630639507206
-36293459#8,430894385,9442787141,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4024.66, 3457.37), (3969.57, 3462.33), (3960.37, 3464.11)]",-36293459.0,0,,,,64.68344849826883
-36293459#9,430894386,430894385,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293459.0,0,,,,
-36293752#0,9790999492,423422147,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#1,9790999494,9790999492,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#2,9790999489,9790999494,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#3,9790999490,9790999489,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#4,9790999487,9790999490,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#5,9790999485,9790999487,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#6,9442787175,9790999485,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36293752#7,423422155,9442787175,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36293752.0,0,,,,
-36294081#0,2513116265,2513116050,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4178.95, 3877.19), (4177.43, 3860.61), (4175.45, 3849.82)]",-36294081.0,0,,,,27.619692604491
-36294081#1,3974640360,2513116265,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294081.0,0,,,,
-36294081#2,2513116012,3974640360,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294081.0,0,,,,
-36294081#3,2513116083,2513116012,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294081.0,0,,,,
-36294081#4,3340881714,2513116083,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4296.37, 4284.67), (4254.73, 4221.51), (4207.83, 4137.73), (4188.55, 4095.27), (4177.38, 4068.47), (4174.28, 4055.23), (4172.06, 4041.74), (4170.4, 4026.04), (4170.51, 4010.12), (4175.06, 3960.82)]",-36294081.0,0,,,,355.8188979903526
-36294383#0,423429428,423427964,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294383.0,0,,,,
-36294383#1,3400032680,423429428,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4383.52, 3313.59), (4384.8, 3305.82), (4384.91, 3290.82)]",-36294383.0,0,,,,22.875128719948314
-36294383#10,423436157,2513116184,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4646.45, 4061.96), (4588.64, 3950.62), (4568.54, 3912.66), (4560.77, 3894.32)]",-36294383.0,0,,,,188.32472117234752
-36294383#2,9719060069,3400032680,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4366.06, 3352.28), (4371.34, 3344.9), (4377.72, 3334.2), (4382.2, 3321.59), (4383.52, 3313.59)]",-36294383.0,0,,,,43.02233749969341
-36294383#3,9719060064,9719060069,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294383.0,0,,,,
-36294383#4,3340881534,9719060064,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4284.07, 3482.21), (4285.98, 3474.0), (4292.37, 3459.5), (4300.67, 3443.12), (4314.03, 3424.86), (4337.86, 3391.62)]",-36294383.0,0,,,,106.16272636872625
-36294383#5,423436101,3340881534,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4277.53, 3528.9), (4280.76, 3511.86), (4282.76, 3487.88), (4284.07, 3482.21)]",-36294383.0,0,,,,47.22605067634937
-36294383#6,6333709080,423436101,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4214.43, 3723.48), (4214.77, 3706.06), (4215.46, 3689.64), (4219.33, 3672.62), (4224.47, 3654.96), (4232.15, 3633.52), (4260.89, 3571.13), (4271.12, 3549.08), (4277.53, 3528.9)]",-36294383.0,0,,,,206.6515010894584
-36294383#7,423436118,6333709080,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4231.88, 3862.7), (4222.39, 3859.51), (4214.83, 3850.64), (4212.34, 3840.53), (4213.98, 3747.09), (4214.43, 3723.48)]",-36294383.0,0,,,,149.14723430877274
-36294383#8,3974640355,423436118,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36294383.0,0,,,,
-36294383#9,2513116184,3974640355,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4560.77, 3894.32), (4544.7, 3856.37), (4504.58, 3755.83), (4493.88, 3738.74), (4410.06, 3640.54), (4399.96, 3632.93), (4389.85, 3627.21), (4379.1, 3622.74), (4367.72, 3620.17), (4353.78, 3620.75), (4341.11, 3623.86), (4328.42, 3628.22), (4318.91, 3633.24), (4308.11, 3642.03), (4274.38, 3683.56), (4268.0, 3694.27), (4260.98, 3708.76), (4256.46, 3731.48), (4254.33, 3790.18), (4256.67, 3838.18), (4254.73, 3847.64), (4250.27, 3855.19), (4243.28, 3860.85), (4237.61, 3861.77)]",-36294383.0,0,,,,656.5933288827973
-36933126#0,429478913,429478908,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3697.97, 2163.64), (3678.58, 2099.14), (3672.23, 2081.42)]",-36933126.0,0,,,,86.17489540690792
-36933126#1,9719107988,429478913,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3758.37, 2249.45), (3751.51, 2240.25), (3702.99, 2174.39), (3697.97, 2163.64)]",-36933126.0,0,,,,105.14339384538326
-36933126#2,429478936,9719107988,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3913.06, 2318.37), (3908.82, 2316.83), (3875.71, 2316.31), (3864.58, 2315.85), (3841.16, 2311.96), (3823.45, 2306.2), (3807.64, 2299.2), (3789.32, 2287.76), (3776.08, 2273.18), (3758.37, 2249.45)]",-36933126.0,0,,,,179.3220698508067
-36933151#0,5779266071,429478889,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3551.53, 2143.46), (3537.98, 2154.92), (3511.2, 2174.53), (3493.9, 2191.9), (3483.04, 2216.49)]",-36933151.0,0,,,,102.33536351772513
-36933282#0,3974640274,429482301,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3532.7, 2340.16), (3508.04, 2307.52), (3494.15, 2293.57)]",-36933282.0,0,,,,60.59415195226431
-36933282#1,429482304,3974640274,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3613.21, 2441.44), (3609.35, 2436.7), (3557.81, 2373.38), (3532.7, 2340.16)]",-36933282.0,0,,,,129.39947781731018
-36933306,429482525,429482526,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3566.84, 2540.71), (3576.83, 2535.11), (3620.04, 2496.76), (3675.33, 2450.18)]",36933306.0,0,residential,,,141.52222645383938
-36933307#0,429482526,423348293,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36933307.0,0,,,,
-36933307#1,429483201,429482526,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36933307.0,0,,,,
-36933307#2,429483203,429483201,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36933307.0,0,,,,
-36934835#0,3974640296,429498763,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3631.17, 2774.18), (3662.54, 2809.51), (3672.98, 2821.12), (3676.37, 2827.28)]",-36934835.0,0,,,,69.89190491365764
-36934835#1,3398666969,3974640296,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3575.48, 2719.25), (3608.29, 2752.46), (3631.17, 2774.18)]",-36934835.0,0,,,,78.2316740116255
-36935320#0,2631123569,429504429,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3352.5, 2803.93), (3361.07, 2784.92), (3370.03, 2760.95), (3373.28, 2738.23), (3373.24, 2730.95)]",-36935320.0,0,,,,76.67373065589332
-36935320#1,429504646,2631123569,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3265.3, 2910.43), (3302.44, 2881.3), (3310.7, 2871.86), (3332.36, 2840.38), (3348.29, 2813.28), (3352.5, 2803.93)]",-36935320.0,0,,,,139.6458020337531
-36936200,441267991,429498811,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3604.66, 2895.11), (3604.95, 2907.51), (3600.29, 2928.82)]",36936200.0,0,residential,,,34.21695754481205
-36936220,429513955,429498763,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3723.18, 2935.58), (3723.75, 2930.6), (3709.92, 2900.46), (3680.58, 2835.86), (3676.37, 2827.28)]",36936220.0,0,tertiary,50,,118.68194436363676
-36936288,429483726,429514401,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3775.82, 2752.76), (3774.37, 2750.7), (3773.21, 2749.03), (3745.36, 2709.23), (3691.91, 2642.55), (3685.57, 2642.26), (3641.63, 2678.85)]",36936288.0,0,residential,,,202.113796589481
-36936392#0,3400054744,429515241,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3921.6, 2792.86), (3923.58, 2792.35), (3927.01, 2791.64)]",-36936392.0,0,,,,5.547340339418581
-36936392#1,429515276,3400054744,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3842.79, 2811.37), (3872.24, 2803.99), (3921.6, 2792.86)]",-36936392.0,0,,,,80.95988799911305
-36936749#0,1663642191,429518008,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4329.32, 2298.51), (4325.74, 2324.37), (4324.92, 2326.73), (4320.45, 2331.8)]",-36936749.0,0,,,,35.364154161293804
-36936749#1,429520292,1663642191,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4336.36, 2224.28), (4337.86, 2233.22), (4337.53, 2245.51), (4329.32, 2298.51)]",-36936749.0,0,,,,74.99151333523945
-36936749#2,429520294,429520292,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4293.18, 2122.62), (4329.66, 2205.31), (4333.82, 2217.06), (4336.36, 2224.28)]",-36936749.0,0,,,,110.49777908201939
-36936749#3,429520296,429520294,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4281.32, 2080.26), (4284.42, 2096.69), (4293.18, 2122.62)]",-36936749.0,0,,,,44.08963227158982
-36936749#4,429520299,429520296,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4271.86, 1910.34), (4275.5, 1949.51), (4276.18, 1968.98), (4277.29, 2000.9), (4279.66, 2024.78), (4278.92, 2047.41), (4281.32, 2080.26)]",-36936749.0,0,,,,170.33689981404635
-36936749#5,3262396875,429520299,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4191.06, 1804.56), (4211.41, 1819.15), (4234.14, 1837.56), (4246.13, 1850.24), (4257.47, 1864.81), (4269.4, 1891.38), (4271.86, 1910.34)]",-36936749.0,0,,,,138.44852964972353
-36936997#0,2466457128,2466457229,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4812.82, 473.07), (4807.15, 491.96), (4764.2, 639.31), (4755.11, 670.52), (4739.68, 724.15), (4730.66, 763.91), (4717.01, 848.5), (4711.67, 913.54), (4705.17, 957.1), (4671.12, 1074.44), (4656.99, 1121.76), (4631.41, 1181.03), (4593.08, 1265.62)]",-36936997.0,0,,,,826.2612174463801
-36936997#1,429522909,2466457128,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4914.68, 0.0), (4915.43, 40.72), (4914.73, 58.4), (4913.9, 66.15), (4903.53, 162.6), (4896.33, 218.8), (4889.84, 257.3), (4825.77, 432.65), (4818.71, 453.48), (4812.82, 473.07)]",-36936997.0,0,,,,488.06216146124615
-36950439#0,3974640308,429653586,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4470.19, 2980.29), (4375.8, 2968.8), (4337.0, 2964.23), (4320.65, 2962.25), (4292.36, 2958.52)]",-36950439.0,0,,,,179.1592616356754
-36950439#1,429653976,3974640308,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4496.42, 2983.26), (4493.19, 2983.74), (4470.19, 2980.29)]",-36950439.0,0,,,,26.522781548148995
-36950447#0,429654068,429654069,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4898.03, 2711.22), (4890.34, 2714.13), (4884.8, 2715.7), (4881.03, 2716.67), (4876.73, 2717.74)]",-36950447.0,0,,,,22.30426216695305
-36950447#1,4980006045,429654068,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,-36950447.0,0,,,,
-36950506#0,429655322,429654069,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4824.84, 2709.54), (4835.42, 2712.16), (4857.84, 2717.01), (4863.76, 2717.88), (4868.65, 2718.01), (4873.02, 2717.81), (4876.73, 2717.74)]",-36950506.0,0,,,,52.79871590574487
-36950506#1,960161525,429655322,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4704.06, 2681.98), (4771.81, 2697.71), (4824.84, 2709.54)]",-36950506.0,0,,,,123.88561096419377
-36950506#2,9719107956,960161525,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4641.88, 2667.21), (4652.03, 2669.62), (4704.06, 2681.98)]",-36950506.0,0,,,,63.910134617474704
-36950506#3,429655324,9719107956,11,highway.secondary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,-36950506.0,0,,,,
-36950518#0,430912567,429653586,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4316.11, 3049.35), (4297.9, 2978.8), (4292.36, 2958.52)]",-36950518.0,0,,,,93.88532654737021
-36950518#1,9719107937,430912567,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4328.28, 3091.77), (4322.99, 3073.56), (4317.72, 3055.47), (4316.11, 3049.35)]",-36950518.0,0,,,,44.133042328729324
